YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-02,WEEKDAY,14,TRAIN,BP12,4359,2345
2025-02,WEEKDAY,18,TRAIN,EW16/NE3/TE17,123445,40512
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,EW26,9721,16257
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CE1/DT16,27858,26603
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,12822,20516
2025-02,WEEKDAY,11,TRAIN,EW20,11066,8045
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC25,920,1703
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,TE16,2973,3158
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,PW6,223,25
2025-02,WEEKDAY,19,TRAIN,TE25,2407,6998
2025-02,WEEKDAY,12,TRAIN,SE5,3455,1729
2025-02,WEEKDAY,21,TRAIN,CC24,22895,4676
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1146,2178
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,SW2,2863,2711
2025-02,WEEKDAY,23,TRAIN,CC19/DT9,1540,1308
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,BP5,573,788
2025-02,WEEKDAY,5,TRAIN,NE14,7223,1002
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,PE7,440,1909
2025-02,WEEKDAY,11,TRAIN,EW22,15038,14821
2025-02,WEEKDAY,5,TRAIN,DT3,855,24
2025-02,WEEKDAY,8,TRAIN,NS5,87583,25224
2025-02,WEEKDAY,6,TRAIN,NE5,1462,5555
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,CC7,3163,2048
2025-02,WEEKDAY,19,TRAIN,NS20,66277,36236
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,EW29,2527,2239
2025-02,WEEKDAY,22,TRAIN,CC3,13081,1898
2025-02,WEEKDAY,9,TRAIN,NE1/CC29,19159,100361
2025-02,WEEKDAY,22,TRAIN,CG1/DT35,10938,2217
2025-02,WEEKDAY,6,TRAIN,EW24/NS1,33838,72735
2025-02,WEEKDAY,12,TRAIN,DT13,12155,17491
2025-02,WEEKDAY,13,TRAIN,DT23,3043,4304
2025-02,WEEKDAY,8,TRAIN,DT5,42065,20107
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,BP9,834,650
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW29,6,244
2025-02,WEEKDAY,11,TRAIN,BP3,3949,1932
2025-02,WEEKDAY,20,TRAIN,CC11,24083,9429
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,SE5,1037,1107
2025-02,WEEKDAY,20,TRAIN,DT3,3015,12450
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NE17/PTC,22894,25464
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,CC11,7126,5472
2025-02,WEEKDAY,14,TRAIN,PE4,1252,2369
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS18,5511,5214
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,EW15,10571,8143
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NS23,22440,18929
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,BP13,504,479
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE6,5533,3370
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,PE6,3233,3098
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1584,1436
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT18,3014,3367
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,26979,20597
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NE16/STC,5730,15869
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,TE25,1352,1483
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,SW3,274,992
2025-02,WEEKDAY,7,TRAIN,SE3,12898,2857
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,BP6/DT1,16773,9751
2025-02,WEEKDAY,18,TRAIN,BP6/DT1,63046,137549
2025-02,WEEKDAY,0,TRAIN,NS25/EW13,471,131
2025-02,WEEKDAY,8,TRAIN,EW6,38500,17841
2025-02,WEEKDAY,23,TRAIN,EW29,835,1720
2025-02,WEEKDAY,12,TRAIN,TE24,2664,2175
2025-02,WEEKDAY,0,TRAIN,NS9/TE2,1779,9104
2025-02,WEEKDAY,15,TRAIN,EW18,15789,16131
2025-02,WEEKDAY,21,TRAIN,DT33,5143,26268
2025-02,WEEKDAY,20,TRAIN,DT29,3475,12166
2025-02,WEEKDAY,23,TRAIN,NE15,1750,13826
2025-02,WEEKDAY,10,TRAIN,EW15,14729,62935
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,DT20,3206,3047
2025-02,WEEKDAY,13,TRAIN,DT2,3011,1845
2025-02,WEEKDAY,11,TRAIN,EW19,15625,8511
2025-02,WEEKDAY,11,TRAIN,DT27,6944,5502
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NS28,4066,2152
2025-02,WEEKDAY,11,TRAIN,NS9/TE2,41131,42771
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2153,1409
2025-02,WEEKDAY,14,TRAIN,EW27,31632,37547
2025-02,WEEKDAY,0,TRAIN,NS4/BP1,1059,3856
2025-02,WEEKDAY,18,TRAIN,DT24,12629,16250
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,BP2,1088,1115
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,TE5,912,622
2025-02,WEEKDAY,11,TRAIN,DT33,14409,5207
2025-02,WEEKDAY,15,TRAIN,NS28,2728,2512
2025-02,WEEKDAY,19,TRAIN,EW20,17917,21163
2025-02,WEEKDAY,19,TRAIN,NS16,46566,97634
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NE10,5518,6802
2025-02,WEEKDAY,20,TRAIN,PE2,1848,9135
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NS11,15976,16133
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW19,7454,6725
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,TE4,78,35
2025-02,WEEKDAY,16,TRAIN,EW29,26317,5310
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,DT28,3500,3372
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,DT31,413,2319
2025-02,WEEKDAY,19,TRAIN,CC14,10204,14528
2025-02,WEEKDAY,8,TRAIN,EW31,3087,21368
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,PE6,3322,2284
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,EW12/DT14,35880,22644
2025-02,WEEKDAY,0,TRAIN,SE5,44,372
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,CC3,2220,5683
2025-02,WEEKDAY,6,TRAIN,TE12,1317,4344
2025-02,WEEKDAY,6,TRAIN,NE16/STC,54019,22534
2025-02,WEEKDAY,10,TRAIN,EW1,30438,11784
2025-02,WEEKDAY,20,TRAIN,EW7,8261,25383
2025-02,WEEKDAY,21,TRAIN,DT8,3689,2854
2025-02,WEEKDAY,8,TRAIN,DT22,16669,11885
2025-02,WEEKDAY,9,TRAIN,EW19,32127,12032
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,SE2,1349,155
2025-02,WEEKDAY,8,TRAIN,DT30,40761,4984
2025-02,WEEKDAY,18,TRAIN,TE25,3819,8538
2025-02,WEEKDAY,16,TRAIN,EW5,28555,36180
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,NE7/DT12,17255,17949
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,EW10,5812,5791
2025-02,WEEKDAY,15,TRAIN,DT21,9314,8007
2025-02,WEEKDAY,18,TRAIN,EW30,19089,2840
2025-02,WEEKDAY,8,TRAIN,SW1,5104,7180
2025-02,WEEKDAY,11,TRAIN,PE6,8062,5583
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW8/CC9,299,715
2025-02,WEEKDAY,14,TRAIN,TE14/NS22,68303,65645
2025-02,WEEKDAY,5,TRAIN,NE11,806,397
2025-02,WEEKDAY,11,TRAIN,TE1,6905,3753
2025-02,WEEKDAY,8,TRAIN,EW7,45825,24885
2025-02,WEEKDAY,5,TRAIN,NS20,889,2149
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NE7/DT12,18214,20372
2025-02,WEEKDAY,17,TRAIN,SE1,7505,6477
2025-02,WEEKDAY,17,TRAIN,DT25,9734,6896
2025-02,WEEKDAY,0,TRAIN,TE13,34,149
2025-02,WEEKDAY,9,TRAIN,PE3,8422,4181
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,SW5,3574,3265
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,DT18,3255,1494
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,146,70
2025-02,WEEKDAY,9,TRAIN,CC27,1196,44460
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE6,5631,2268
2025-02,WEEKDAY,10,TRAIN,BP8,1194,1117
2025-02,WEEKDAY,15,TRAIN,NS8,16991,14299
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,EW9,9894,14572
2025-02,WEEKDAY,7,TRAIN,NS12,74667,19145
2025-02,WEEKDAY,14,TRAIN,NS24/NE6/CC1,33661,31847
2025-02,WEEKDAY,14,TRAIN,TE16,6710,6643
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NS13,16086,26294
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,NE14,3569,14472
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,PE4,719,1040
2025-02,WEEKDAY,9,TRAIN,NS7,39530,24602
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CC17/TE9,2493,2271
2025-02,WEEKDAY,5,TRAIN,DT5,2191,263
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,NS18,7197,3826
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,CC2,3468,1466
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT17,2155,2511
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,DT23,1522,1307
2025-02,WEEKDAY,9,TRAIN,TE4,4713,4995
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,EW3,4263,7429
2025-02,WEEKDAY,13,TRAIN,NS8,17638,12307
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,CC24,1598,3606
2025-02,WEEKDAY,9,TRAIN,CC19/DT9,8103,10504
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,PE7,2255,1275
2025-02,WEEKDAY,18,TRAIN,DT29,12162,26207
2025-02,WEEKDAY,0,TRAIN,NS23,453,209
2025-02,WEEKDAY,21,TRAIN,EW24/NS1,99905,29256
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW4,52,1266
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,TE11,1799,1237
2025-02,WEEKDAY,10,TRAIN,BP2,2881,1025
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NS19,7664,15339
2025-02,WEEKDAY,7,TRAIN,NS17/CC15,92726,56502
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,DT20,3613,4040
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,PE2,3079,1083
2025-02,WEEKDAY,7,TRAIN,DT6,12100,19479
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW17,11297,11372
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,17090,18193
2025-02,WEEKDAY,6,TRAIN,CC20,5473,5175
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,25415,24639
2025-02,WEEKDAY,23,TRAIN,NE13,2798,11635
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,EW12/DT14,21902,9101
2025-02,WEEKDAY,10,TRAIN,BP7,857,644
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW6,42,380
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,DT3,3471,2891
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NE14,17086,7283
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NE11,5273,4461
2025-02,WEEKDAY,6,TRAIN,EW25,24974,5123
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1546,2626
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NE11,7880,7828
2025-02,WEEKDAY,6,TRAIN,CG2,10150,11397
2025-02,WEEKDAY,20,TRAIN,NE8,36232,37842
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,SW4,1876,1044
2025-02,WEEKDAY,8,TRAIN,TE6,42380,7399
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,DT2,898,689
2025-02,WEEKDAY,12,TRAIN,EW8/CC9,38992,50407
2025-02,WEEKDAY,14,TRAIN,DT31,5953,6728
2025-02,WEEKDAY,6,TRAIN,CC16,7814,4116
2025-02,WEEKDAY,16,TRAIN,NE7/DT12,30544,26511
2025-02,WEEKDAY,16,TRAIN,DT31,10130,9850
2025-02,WEEKDAY,6,TRAIN,NS7,58956,14243
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,SE5,1262,1186
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,CC20,3071,2177
2025-02,WEEKDAY,13,TRAIN,TE26,11881,11878
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NE11,4275,4913
2025-02,WEEKDAY,12,TRAIN,CC14,8447,4888
2025-02,WEEKDAY,13,TRAIN,TE13,3964,5110
2025-02,WEEKDAY,12,TRAIN,NS9/TE2,46532,49546
2025-02,WEEKDAY,12,TRAIN,NE18,6864,5893
2025-02,WEEKDAY,16,TRAIN,PE1,3355,4774
2025-02,WEEKDAY,17,TRAIN,PW6,1963,2674
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,CC6,949,4193
2025-02,WEEKDAY,16,TRAIN,NS12,13958,20175
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,TE18,491,1297
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,SE1,1184,1968
2025-02,WEEKDAY,15,TRAIN,EW2/DT32,45566,57469
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,TE27,2521,924
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,TE14/NS22,46955,46380
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,BP4,838,373
2025-02,WEEKDAY,16,TRAIN,BP13,1054,1265
2025-02,WEEKDAY,9,TRAIN,CC25,8606,13051
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,NS16,3043,353
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,EW26,2726,193
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,DT27,3642,3301
2025-02,WEEKDAY,16,TRAIN,PW6,1750,2391
2025-02,WEEKDAY,18,TRAIN,NS9/TE2,91382,202132
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,4568,4166
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,TE24,180,372
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW10,5626,6650
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,BP2,401,61
2025-02,WEEKDAY,0,TRAIN,SE4,60,506
2025-02,WEEKDAY,17,TRAIN,EW2/DT32,73799,109433
2025-02,WEEKDAY,22,TRAIN,BP3,901,3631
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,PW5,1363,2614
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NS24/NE6/CC1,854,2052
2025-02,WEEKDAY,10,TRAIN,DT7,3013,2813
2025-02,WEEKDAY,23,TRAIN,CC16,923,2442
2025-02,WEEKDAY,12,TRAIN,DT29,6617,3916
2025-02,WEEKDAY,12,TRAIN,CC5,4537,5071
2025-02,WEEKDAY,11,TRAIN,SW4,2911,1545
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NE16/STC,6028,2320
2025-02,WEEKDAY,23,TRAIN,DT21,3975,2265
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,BP7,384,159
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NE5,802,2207
2025-02,WEEKDAY,0,TRAIN,TE4,104,335
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NS16,17607,11040
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,SE3,1704,1188
2025-02,WEEKDAY,8,TRAIN,EW24/NS1,60103,166188
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,BP5,1041,848
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,SE3,1469,1441
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW1,13735,11398
2025-02,WEEKDAY,10,TRAIN,NS14,35436,14469
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,EW14/NS26,886,3058
2025-02,WEEKDAY,23,TRAIN,CC12,704,2163
2025-02,WEEKDAY,12,TRAIN,NS3,18870,13211
2025-02,WEEKDAY,5,TRAIN,BP9,1748,806
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,CC14,1343,1044
2025-02,WEEKDAY,12,TRAIN,SW5,7935,6920
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,CC20,2814,2444
2025-02,WEEKDAY,20,TRAIN,NS12,10642,26387
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,NS13,20321,22554
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,NE14,13922,5606
2025-02,WEEKDAY,22,TRAIN,NE1/CC29,54793,10604
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,CC17/TE9,1649,2056
2025-02,WEEKDAY,6,TRAIN,DT27,7848,7877
2025-02,WEEKDAY,20,TRAIN,SW4,1464,5835
2025-02,WEEKDAY,16,TRAIN,TE6,9966,12513
2025-02,WEEKDAY,6,TRAIN,PE2,10317,2512
2025-02,WEEKDAY,23,TRAIN,DT33,1433,13473
2025-02,WEEKDAY,17,TRAIN,TE15,14246,14976
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,CC27,1162,843
2025-02,WEEKDAY,18,TRAIN,PW5,3069,7075
2025-02,WEEKDAY,11,TRAIN,BP12,2666,1377
2025-02,WEEKDAY,5,TRAIN,TE22,15,0
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,SW8,981,445
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,TE23,703,1023
2025-02,WEEKDAY,22,TRAIN,NE13,8161,21119
2025-02,WEEKDAY,15,TRAIN,PE2,4458,6086
2025-02,WEEKDAY,15,TRAIN,DT27,8121,6605
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,PW7,142,82
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,EW32,419,2219
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,EW12/DT14,3833,4531
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,NE18,3104,3699
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,EW4,6407,6316
2025-02,WEEKDAY,14,TRAIN,TE7,5295,6019
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,CG1/DT35,1273,4260
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,CC6,2118,247
2025-02,WEEKDAY,23,TRAIN,NS12,2316,10268
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NS25/EW13,38777,18308
2025-02,WEEKDAY,18,TRAIN,NS2,53009,96838
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NE17/PTC,2534,7639
2025-02,WEEKDAY,8,TRAIN,TE5,18787,7716
2025-02,WEEKDAY,17,TRAIN,EW17,38747,47866
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,EW22,379,1003
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,EW27,18168,19693
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,DT34,1372,1105
2025-02,WEEKDAY,18,TRAIN,SE3,2759,8572
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,BP8,774,730
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,EW23,945,410
2025-02,WEEKDAY,15,TRAIN,TE29,1877,4145
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,CC6,5833,8921
2025-02,WEEKDAY,5,TRAIN,DT22,1445,2
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,TE1,1269,2299
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,SE5,12,175
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT2,6,155
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,CC27,838,244
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC6,20205,718
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,EW30,1184,545
2025-02,WEEKDAY,19,TRAIN,DT5,17650,34083
2025-02,WEEKENDS/HOLIDAY,20,TRAIN,NS21/DT11,19169,21305
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,EW23,19922,15123
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,EW20,5768,5161
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,NS2,11779,7615
2025-02,WEEKDAY,7,TRAIN,BP8,6047,5741
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,SW1,708,619
2025-02,WEEKDAY,8,TRAIN,EW17,66365,36976
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,CC5,1252,2119
2025-02,WEEKDAY,7,TRAIN,EW22,14499,29210
2025-02,WEEKDAY,23,TRAIN,EW1,1542,16940
2025-02,WEEKDAY,13,TRAIN,NS13,41324,39962
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,26207,31766
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,EW16/NE3/TE17,6280,8721
2025-02,WEEKDAY,9,TRAIN,NS27/CE2/TE20,1279,26735
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,CC26,1325,1236
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NE15,6101,11517
2025-02,WEEKDAY,14,TRAIN,EW14/NS26,42197,50272
2025-02,WEEKDAY,15,TRAIN,CC23,15140,5999
2025-02,WEEKDAY,7,TRAIN,EW29,13257,118673
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,NS14,15215,14229
2025-02,WEEKDAY,14,TRAIN,EW33,1988,1950
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,17883,21089
2025-02,WEEKDAY,23,TRAIN,NS4/BP1,5912,16253
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,CC8,3760,3023
2025-02,WEEKDAY,15,TRAIN,SE4,2609,3845
2025-02,WEEKDAY,16,TRAIN,TE4,6486,4187
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,PW6,403,88
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,EW19,59,284
2025-02,WEEKDAY,19,TRAIN,TE26,15150,18252
2025-02,WEEKDAY,5,TRAIN,BP4,1390,253
2025-02,WEEKDAY,11,TRAIN,EW18,15481,11936
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,BP10,1717,1359
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,CG2,6062,7834
2025-02,WEEKDAY,8,TRAIN,NS13,134599,46531
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW7,6931,9126
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NS18,7371,3258
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,DT2,55,0
2025-02,WEEKENDS/HOLIDAY,17,TRAIN,CC20,2819,2837
2025-02,WEEKDAY,6,TRAIN,TE5,8632,3147
2025-02,WEEKDAY,10,TRAIN,NE18,4116,7252
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,CC14,2549,2732
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,EW10,5725,4362
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,TE22,3027,5288
2025-02,WEEKDAY,23,TRAIN,CG2,10679,10152
2025-02,WEEKDAY,21,TRAIN,EW14/NS26,57616,9213
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,PW5,1610,1153
2025-02,WEEKENDS/HOLIDAY,23,TRAIN,NS24/NE6/CC1,3994,2074
2025-02,WEEKDAY,16,TRAIN,DT23,5556,3218
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,SE5,781,1430
2025-02,WEEKDAY,22,TRAIN,CC28,1134,4464
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,DT27,1180,3251
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,EW19,6901,7678
2025-02,WEEKENDS/HOLIDAY,8,TRAIN,EW14/NS26,1965,8028
2025-02,WEEKENDS/HOLIDAY,15,TRAIN,TE19,1817,1327
2025-02,WEEKENDS/HOLIDAY,7,TRAIN,NS2,8869,6450
2025-02,WEEKDAY,11,TRAIN,TE18,8188,15604
2025-02,WEEKDAY,5,TRAIN,NS16,16618,2670
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,NS8,2185,361
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,NS16,9569,5066
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,BP8,405,322
2025-02,WEEKDAY,10,TRAIN,EW7,15260,8967
2025-02,WEEKENDS/HOLIDAY,0,TRAIN,DT34,1,356
2025-02,WEEKDAY,20,TRAIN,BP4,2537,2864
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,CC10/DT26,2257,5612
2025-02,WEEKDAY,13,TRAIN,NE13,20413,18717
2025-02,WEEKDAY,19,TRAIN,EW30,11488,2545
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,NE13,10279,10392
2025-02,WEEKDAY,9,TRAIN,CC12,12046,4104
2025-02,WEEKDAY,14,TRAIN,CC20,8893,5365
2025-02,WEEKDAY,21,TRAIN,EW10,7000,17676
2025-02,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1331,325
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,DT31,389,21
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,EW26,16589,5969
2025-02,WEEKDAY,14,TRAIN,NS4/BP1,31322,33841
2025-02,WEEKENDS/HOLIDAY,11,TRAIN,SE3,1756,886
2025-02,WEEKENDS/HOLIDAY,19,TRAIN,NS2,9189,13665
2025-02,WEEKDAY,22,TRAIN,TE6,3020,16464
2025-02,WEEKENDS/HOLIDAY,16,TRAIN,DT13,7397,6107
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW27,20374,20329
2025-02,WEEKDAY,13,TRAIN,BP9,2740,2475
2025-02,WEEKENDS/HOLIDAY,9,TRAIN,PW4,2139,1472
2025-02,WEEKENDS/HOLIDAY,12,TRAIN,TE3,5404,3830
2025-02,WEEKENDS/HOLIDAY,10,TRAIN,NS13,21239,14583
2025-02,WEEKENDS/HOLIDAY,13,TRAIN,EW28,11636,7910
2025-02,WEEKENDS/HOLIDAY,14,TRAIN,DT28,3407,3162
2025-02,WEEKENDS/HOLIDAY,5,TRAIN,TE15,30,12
2025-02,WEEKDAY,5,TRAIN,EW32,1055,1038
2025-02,WEEKDAY,14,TRAIN,DT6,12625,7746
2025-02,WEEKDAY,20,TRAIN,DT17,27916,5351
2025-02,WEEKDAY,13,TRAIN,BP2,2937,2174
2025-02,WEEKDAY,13,TRAIN,TE22,2075,3945
2025-02,WEEKDAY,23,TRAIN,EW5,4060,17961
2025-02,WEEKENDS/HOLIDAY,18,TRAIN,NS25/EW13,48771,28734
2025-02,WEEKDAY,15,TRAIN,PW6,1520,2116
2025-02,WEEKDAY,13,TRAIN,DT17,11891,42168
2025-02,WEEKENDS/HOLIDAY,21,TRAIN,NE1/CC29,38809,7425
2025-02,WEEKDAY,14,TRAIN,NS2,21611,23187
2025-02,WEEKENDS/HOLIDAY,22,TRAIN,TE25,323,698
