,Street_name,Planning_area,Time_taken
3534,COMMONWEALTH AVENUE WEST,Serangoon,3695
3535,COMPASSVALE BOW,Serangoon,1939
3536,CROSS STREET,Serangoon,2883
3537,CUSCADEN ROAD,Serangoon,3208
3538,EAST COAST ROAD,Serangoon,3710
3539,EASTWOOD ROAD,Serangoon,4085
3540,ENG HOON STREET,Serangoon,3015
3541,ENGGOR STREET,Serangoon,3452
3542,EU TONG SEN STREET,Serangoon,2428
3543,FOCH ROAD,Serangoon,2510
3544,GEYLANG ROAD,Serangoon,2564
3545,GOLDHILL PLAZA,Serangoon,2361
3546,GOPENG STREET,Serangoon,3419
3547,GUILLEMARD ROAD,Serangoon,2927
3548,HANDY ROAD,Serangoon,2456
3549,HAVELOCK ROAD,Serangoon,3533
3550,HIGH STREET,Serangoon,2720
3551,HOLLAND AVENUE,Serangoon,2913
3552,HOUGANG AVENUE 10,Serangoon,2093
3553,HOUGANG STREET 51,Serangoon,1911
3554,HOUGANG STREET 91,Serangoon,2899
3555,IRRAWADDY ROAD,Serangoon,2274
3556,JALAN ANAK BUKIT,Serangoon,3713
3557,JALAN BESAR,Serangoon,2550
3558,JALAN JURONG KECHIL,Serangoon,3629
3559,JALAN LEGUNDI,Serangoon,3897
3560,JALAN MASJID,Serangoon,2626
3561,JALAN SULTAN,Serangoon,2898
3562,JELEBU ROAD,Serangoon,4313
3563,JOO CHIAT ROAD,Serangoon,2970
3564,JOO KOON CIRCLE,Serangoon,5314
3565,JURONG EAST STREET 21,Serangoon,4111
3566,JURONG GATEWAY ROAD,Serangoon,3831
3567,JURONG WEST CENTRAL 2,Serangoon,4251
3568,JURONG WEST CENTRAL 3,Serangoon,4357
3569,KALLANG AVENUE,Serangoon,2679
3570,KELANTAN LANE,Serangoon,2692
3571,KEPPEL ROAD,Serangoon,3526
3572,KITCHENER ROAD,Serangoon,2358
3573,KOEK ROAD,Serangoon,2656
3574,LAVENDER STREET,Serangoon,2527
3575,LORONG 22 GEYLANG,Serangoon,2748
3576,LORONG 4 TOA PAYOH,Serangoon,1712
3577,LORONG KILAT,Serangoon,3719
3578,LORONG LIPUT,Serangoon,2937
3579,MACPHERSON ROAD,Serangoon,2313
3580,MAJU AVENUE,Serangoon,517
3581,MARINA BOULEVARD,Serangoon,3450
3582,MARINA VIEW,Serangoon,3104
3583,MARINE PARADE ROAD,Serangoon,3508
3584,MARITIME SQUARE,Serangoon,3079
3585,MARKET STREET,Serangoon,3289
3586,MARNE ROAD,Serangoon,2365
3587,MERCHANT ROAD,Serangoon,2624
3588,MIDDLE ROAD,Serangoon,2806
3589,MOHAMED SULTAN ROAD,Serangoon,3227
3590,MOUNTBATTEN ROAD,Serangoon,2744
3591,NEW BRIDGE ROAD,Serangoon,2512
3592,NEW UPPER CHANGI ROAD,Serangoon,3490
3593,NORTH BRIDGE ROAD,Serangoon,2921
3594,NORTH BUONA VISTA DRIVE,Serangoon,2924
3595,NORTHPOINT DRIVE,Serangoon,3398
3596,OCEAN WAY,Serangoon,5802
3597,ORCHARD ROAD,Serangoon,2891
3598,ORCHARD TURN,Serangoon,2882
3599,OUTRAM ROAD,Serangoon,2744
3600,PASIR PANJANG ROAD,Serangoon,3484
3601,PASIR RIS CENTRAL,Serangoon,3964
3602,PASIR RIS CLOSE,Serangoon,3967
3603,PAYA LEBAR ROAD,Serangoon,1736
3604,PENANG ROAD,Serangoon,2367
3605,PETIR ROAD,Serangoon,4454
3606,PUNGGOL CENTRAL,Serangoon,2843
3607,QUEENSWAY,Serangoon,3132
3608,RACE COURSE ROAD,Serangoon,2420
3609,RAFFLES AVENUE,Serangoon,3349
3610,RAFFLES BOULEVARD,Serangoon,3003
3611,RAFFLES LINK,Serangoon,2722
3612,RAFFLES PLACE,Serangoon,2685
3613,RAFFLES QUAY,Serangoon,3005
3614,RANGOON ROAD,Serangoon,2238
3615,RIVER VALLEY ROAD,Serangoon,3096
3616,RIVERVALE CRESCENT,Serangoon,2633
3617,ROBERTSON QUAY,Serangoon,3438
3618,ROBINSON ROAD,Serangoon,3199
3619,ROCHOR CANAL ROAD,Serangoon,2805
3620,ROCHOR ROAD,Serangoon,2773
3621,SAM LEONG ROAD,Serangoon,2385
3622,SCOTTS ROAD,Serangoon,2586
3623,SELEGIE ROAD,Serangoon,2744
3624,SEMBAWANG DRIVE,Serangoon,3965
3625,SEMBAWANG ROAD,Serangoon,3550
3626,SENGKANG SQUARE,Serangoon,2134
3627,SENGKANG WEST AVENUE,Serangoon,2446
3628,SERANGOON CENTRAL,Serangoon,1608
3629,SERANGOON ROAD,Serangoon,2179
3630,SHENTON WAY,Serangoon,3226
3631,SIMS AVENUE,Serangoon,2612
3632,SIMS DRIVE,Serangoon,2891
3633,SIN MING ROAD,Serangoon,2613
3634,SINARAN DRIVE,Serangoon,2261
3635,SOMERSET ROAD,Serangoon,2713
3636,SOUTH BRIDGE ROAD,Serangoon,2753
3637,SOUTH BUONA VISTA ROAD,Serangoon,3937
3638,STADIUM WALK,Serangoon,2531
3639,STAMFORD ROAD,Serangoon,2721
3640,TAI SENG STREET,Serangoon,2104
3641,TAI THONG CRESCENT,Serangoon,1990
3642,TAMPINES CENTRAL 1,Serangoon,3767
3643,TAMPINES CENTRAL 5,Serangoon,3281
3644,TAMPINES STREET 32,Serangoon,4079
3645,TAN QUEE LAN STREET,Serangoon,2832
3646,TANGLIN ROAD,Serangoon,3724
3647,TANJONG KATONG ROAD,Serangoon,2775
3648,TELOK AYER STREET,Serangoon,3080
3649,TELOK KURAU ROAD,Serangoon,3214
3650,TEMASEK BOULEVARD,Serangoon,2832
3651,TESSENSOHN ROAD,Serangoon,2271
3652,THOMSON ROAD,Serangoon,2471
3653,TIONG BAHRU ROAD,Serangoon,2888
3654,TRAS STREET,Serangoon,3430
3655,UNITY STREET,Serangoon,3135
3656,UPPER BUKIT TIMAH ROAD,Serangoon,4308
3657,UPPER CIRCULAR ROAD,Serangoon,2515
3658,UPPER CROSS STREET,Serangoon,2557
3659,UPPER SERANGOON ROAD,Serangoon,1397
3660,UPPER THOMSON ROAD,Serangoon,2676
3661,VICTORIA STREET,Serangoon,2578
3662,WEST COAST DRIVE,Serangoon,4124
3663,WEST COAST ROAD,Serangoon,4215
3664,WILKIE ROAD,Serangoon,3196
3665,WOODLANDS AVENUE 1,Serangoon,4150
3666,WOODLANDS ROAD,Serangoon,5364
3667,WOODLANDS SQUARE,Serangoon,3477
3668,YIO CHU KANG ROAD,Serangoon,1035
3669,YISHUN AVENUE 2,Serangoon,2925
3670,YISHUN AVENUE 9,Serangoon,3505
3671,YISHUN CENTRAL 1,Serangoon,3259
3672,YISHUN RING ROAD,Serangoon,3625
3673,ALBERT STREET,Clementi,3030
3674,ALEXANDRA ROAD,Clementi,1572
3675,ANG MO KIO AVENUE 3,Clementi,3961
3676,ANSON ROAD,Clementi,1965
3677,BALESTIER ROAD,Clementi,3133
3678,BATTERY ROAD,Clementi,1978
3679,BAYFRONT AVENUE,Clementi,2701
3680,BEACH ROAD,Clementi,2422
3681,BEDOK NORTH STREET 1,Clementi,3489
3682,BEDOK ROAD,Clementi,3787
3683,BENCOOLEN STREET,Clementi,2722
3684,BIDADARI PARK DRIVE,Clementi,3181
3685,BRAS BASAH ROAD,Clementi,2417
3686,BROOKE ROAD,Clementi,3747
3687,BUKIT TIMAH ROAD,Clementi,3489
3688,CAVAN ROAD,Clementi,2637
3689,CECIL STREET,Clementi,2152
3690,CENTRAL BOULEVARD,Clementi,2449
3691,CHANGI BUSINESS PARK CENTRAL 1,Clementi,4224
3692,CHANGI ROAD,Clementi,3049
3693,CHIN SWEE ROAD,Clementi,2463
3694,CHOA CHU KANG AVENUE 4,Clementi,2270
3695,CHOA CHU KANG NORTH 6,Clementi,1952
3696,CLAYMORE DRIVE,Clementi,2505
3697,CLEMENCEAU AVENUE,Clementi,2636
3698,CLEMENTI AVENUE 3,Clementi,1023
3699,COLEMAN STREET,Clementi,2210
3700,COLLYER QUAY,Clementi,2022
3701,COMMONWEALTH AVENUE WEST,Clementi,976
3702,COMPASSVALE BOW,Clementi,3743
3703,CROSS STREET,Clementi,2288
3704,CUSCADEN ROAD,Clementi,2552
3705,EAST COAST ROAD,Clementi,4026
3706,EASTWOOD ROAD,Clementi,4118
3707,ENG HOON STREET,Clementi,2027
3708,ENGGOR STREET,Clementi,2107
3709,EU TONG SEN STREET,Clementi,2073
3710,FOCH ROAD,Clementi,2802
3711,GEYLANG ROAD,Clementi,3213
3712,GOLDHILL PLAZA,Clementi,2962
3713,GOPENG STREET,Clementi,1954
3714,GUILLEMARD ROAD,Clementi,3087
3715,HANDY ROAD,Clementi,2383
3716,HAVELOCK ROAD,Clementi,1988
3717,HIGH STREET,Clementi,2416
3718,HOLLAND AVENUE,Clementi,1410
3719,HOUGANG AVENUE 10,Clementi,4612
3720,HOUGANG STREET 51,Clementi,4678
3721,HOUGANG STREET 91,Clementi,4489
3722,IRRAWADDY ROAD,Clementi,2899
3723,JALAN ANAK BUKIT,Clementi,1688
3724,JALAN BESAR,Clementi,2714
3725,JALAN JURONG KECHIL,Clementi,1582
3726,JALAN LEGUNDI,Clementi,4028
3727,JALAN MASJID,Clementi,2968
3728,JALAN SULTAN,Clementi,2621
3729,JELEBU ROAD,Clementi,2254
3730,JOO CHIAT ROAD,Clementi,3412
3731,JOO KOON CIRCLE,Clementi,2607
3732,JURONG EAST STREET 21,Clementi,1234
3733,JURONG GATEWAY ROAD,Clementi,1124
3734,JURONG WEST CENTRAL 2,Clementi,1544
3735,JURONG WEST CENTRAL 3,Clementi,1650
3736,KALLANG AVENUE,Clementi,2761
3737,KELANTAN LANE,Clementi,2883
3738,KEPPEL ROAD,Clementi,2550
3739,KITCHENER ROAD,Clementi,2604
3740,KOEK ROAD,Clementi,2611
3741,LAVENDER STREET,Clementi,2761
3742,LORONG 22 GEYLANG,Clementi,2974
3743,LORONG 4 TOA PAYOH,Clementi,4074
3744,LORONG KILAT,Clementi,1744
3745,LORONG LIPUT,Clementi,1756
3746,MACPHERSON ROAD,Clementi,3565
3747,MAJU AVENUE,Clementi,4072
3748,MARINA BOULEVARD,Clementi,2953
3749,MARINA VIEW,Clementi,2390
3750,MARINE PARADE ROAD,Clementi,4011
3751,MARITIME SQUARE,Clementi,2465
3752,MARKET STREET,Clementi,3631
3753,MARNE ROAD,Clementi,2856
3754,MERCHANT ROAD,Clementi,2473
3755,MIDDLE ROAD,Clementi,2754
3756,MOHAMED SULTAN ROAD,Clementi,2686
3757,MOUNTBATTEN ROAD,Clementi,3408
3758,NEW BRIDGE ROAD,Clementi,2114
3759,NEW UPPER CHANGI ROAD,Clementi,3832
3760,NORTH BRIDGE ROAD,Clementi,2696
3761,NORTH BUONA VISTA DRIVE,Clementi,1301
3762,NORTHPOINT DRIVE,Clementi,3716
3763,OCEAN WAY,Clementi,5245
3764,ORCHARD ROAD,Clementi,2797
3765,ORCHARD TURN,Clementi,2428
3766,OUTRAM ROAD,Clementi,1622
3767,PASIR PANJANG ROAD,Clementi,1790
3768,PASIR RIS CENTRAL,Clementi,4382
3769,PASIR RIS CLOSE,Clementi,4364
3770,PAYA LEBAR ROAD,Clementi,2826
3771,PENANG ROAD,Clementi,2490
3772,PETIR ROAD,Clementi,2591
3773,PUNGGOL CENTRAL,Clementi,4730
3774,QUEENSWAY,Clementi,1632
3775,RACE COURSE ROAD,Clementi,3001
3776,RAFFLES AVENUE,Clementi,2740
3777,RAFFLES BOULEVARD,Clementi,2667
3778,RAFFLES LINK,Clementi,2354
3779,RAFFLES PLACE,Clementi,1798
3780,RAFFLES QUAY,Clementi,2118
3781,RANGOON ROAD,Clementi,2941
3782,RIVER VALLEY ROAD,Clementi,2237
3783,RIVERVALE CRESCENT,Clementi,4390
3784,ROBERTSON QUAY,Clementi,2860
3785,ROBINSON ROAD,Clementi,2178
3786,ROCHOR CANAL ROAD,Clementi,2531
3787,ROCHOR ROAD,Clementi,2256
3788,SAM LEONG ROAD,Clementi,2756
3789,SCOTTS ROAD,Clementi,2829
3790,SELEGIE ROAD,Clementi,2849
3791,SEMBAWANG DRIVE,Clementi,5070
3792,SEMBAWANG ROAD,Clementi,4132
3793,SENGKANG SQUARE,Clementi,3938
3794,SENGKANG WEST AVENUE,Clementi,4377
3795,SERANGOON CENTRAL,Clementi,3052
3796,SERANGOON ROAD,Clementi,3593
3797,SHENTON WAY,Clementi,1977
3798,SIMS AVENUE,Clementi,2605
3799,SIMS DRIVE,Clementi,2986
3800,SIN MING ROAD,Clementi,3497
3801,SINARAN DRIVE,Clementi,2886
3802,SOMERSET ROAD,Clementi,2396
3803,SOUTH BRIDGE ROAD,Clementi,2323
3804,SOUTH BUONA VISTA ROAD,Clementi,2284
3805,STADIUM WALK,Clementi,3039
3806,STAMFORD ROAD,Clementi,2275
3807,TAI SENG STREET,Clementi,3086
3808,TAI THONG CRESCENT,Clementi,3452
3809,TAMPINES CENTRAL 1,Clementi,3912
3810,TAMPINES CENTRAL 5,Clementi,3623
3811,TAMPINES STREET 32,Clementi,4507
3812,TAN QUEE LAN STREET,Clementi,2353
3813,TANGLIN ROAD,Clementi,1925
3814,TANJONG KATONG ROAD,Clementi,3165
3815,TELOK AYER STREET,Clementi,2221
3816,TELOK KURAU ROAD,Clementi,3749
3817,TEMASEK BOULEVARD,Clementi,2894
3818,TESSENSOHN ROAD,Clementi,2974
3819,THOMSON ROAD,Clementi,3080
3820,TIONG BAHRU ROAD,Clementi,1992
3821,TRAS STREET,Clementi,2066
3822,UNITY STREET,Clementi,2477
3823,UPPER BUKIT TIMAH ROAD,Clementi,2634
3824,UPPER CIRCULAR ROAD,Clementi,2319
3825,UPPER CROSS STREET,Clementi,2276
3826,UPPER SERANGOON ROAD,Clementi,3931
3827,UPPER THOMSON ROAD,Clementi,3604
3828,VICTORIA STREET,Clementi,2063
3829,WEST COAST DRIVE,Clementi,941
3830,WEST COAST ROAD,Clementi,1388
3831,WILKIE ROAD,Clementi,3296
3832,WOODLANDS AVENUE 1,Clementi,3438
3833,WOODLANDS ROAD,Clementi,3260
3834,WOODLANDS SQUARE,Clementi,2693
3835,YIO CHU KANG ROAD,Clementi,3918
3836,YISHUN AVENUE 2,Clementi,3553
3837,YISHUN AVENUE 9,Clementi,3912
3838,YISHUN CENTRAL 1,Clementi,3577
3839,YISHUN RING ROAD,Clementi,4025
3840,ALBERT STREET,Toa Payoh,2470
3841,ALEXANDRA ROAD,Toa Payoh,2963
3842,ANG MO KIO AVENUE 3,Toa Payoh,2353
3843,ANSON ROAD,Toa Payoh,2667
3844,BALESTIER ROAD,Toa Payoh,2739
3845,BATTERY ROAD,Toa Payoh,2273
3846,BAYFRONT AVENUE,Toa Payoh,2512
3847,BEACH ROAD,Toa Payoh,2355
3848,BEDOK NORTH STREET 1,Toa Payoh,3497
3849,BEDOK ROAD,Toa Payoh,3776
3850,BENCOOLEN STREET,Toa Payoh,2557
3851,BIDADARI PARK DRIVE,Toa Payoh,1936
3852,BRAS BASAH ROAD,Toa Payoh,2233
3853,BROOKE ROAD,Toa Payoh,3324
3854,BUKIT TIMAH ROAD,Toa Payoh,4666
3855,CAVAN ROAD,Toa Payoh,1760
3856,CECIL STREET,Toa Payoh,2770
3857,CENTRAL BOULEVARD,Toa Payoh,2548
3858,CHANGI BUSINESS PARK CENTRAL 1,Toa Payoh,3745
3859,CHANGI ROAD,Toa Payoh,2910
3860,CHIN SWEE ROAD,Toa Payoh,2461
3861,CHOA CHU KANG AVENUE 4,Toa Payoh,4505
3862,CHOA CHU KANG NORTH 6,Toa Payoh,3900
3863,CLAYMORE DRIVE,Toa Payoh,2456
3864,CLEMENCEAU AVENUE,Toa Payoh,2230
3865,CLEMENTI AVENUE 3,Toa Payoh,3737
3866,COLEMAN STREET,Toa Payoh,2376
3867,COLLYER QUAY,Toa Payoh,2317
3868,COMMONWEALTH AVENUE WEST,Toa Payoh,3606
3869,COMPASSVALE BOW,Toa Payoh,2204
3870,CROSS STREET,Toa Payoh,2574
3871,CUSCADEN ROAD,Toa Payoh,2324
3872,EAST COAST ROAD,Toa Payoh,3722
3873,EASTWOOD ROAD,Toa Payoh,4248
3874,ENG HOON STREET,Toa Payoh,2707
3875,ENGGOR STREET,Toa Payoh,2809
3876,EU TONG SEN STREET,Toa Payoh,2145
3877,FOCH ROAD,Toa Payoh,1714
3878,GEYLANG ROAD,Toa Payoh,2961
3879,GOLDHILL PLAZA,Toa Payoh,1761
3880,GOPENG STREET,Toa Payoh,2656
3881,GUILLEMARD ROAD,Toa Payoh,2399
3882,HANDY ROAD,Toa Payoh,2065
3883,HAVELOCK ROAD,Toa Payoh,3269
3884,HIGH STREET,Toa Payoh,2458
3885,HOLLAND AVENUE,Toa Payoh,2903
3886,HOUGANG AVENUE 10,Toa Payoh,2624
3887,HOUGANG STREET 51,Toa Payoh,2602
3888,HOUGANG STREET 91,Toa Payoh,2854
3889,IRRAWADDY ROAD,Toa Payoh,1674
3890,JALAN ANAK BUKIT,Toa Payoh,3014
3891,JALAN BESAR,Toa Payoh,1910
3892,JALAN JURONG KECHIL,Toa Payoh,2998
3893,JALAN LEGUNDI,Toa Payoh,3622
3894,JALAN MASJID,Toa Payoh,2976
3895,JALAN SULTAN,Toa Payoh,2065
3896,JELEBU ROAD,Toa Payoh,3682
3897,JOO CHIAT ROAD,Toa Payoh,3110
3898,JOO KOON CIRCLE,Toa Payoh,5453
3899,JURONG EAST STREET 21,Toa Payoh,4250
3900,JURONG GATEWAY ROAD,Toa Payoh,3970
3901,JURONG WEST CENTRAL 2,Toa Payoh,4390
3902,JURONG WEST CENTRAL 3,Toa Payoh,4496
3903,KALLANG AVENUE,Toa Payoh,2373
3904,KELANTAN LANE,Toa Payoh,2052
3905,KEPPEL ROAD,Toa Payoh,3075
3906,KITCHENER ROAD,Toa Payoh,1940
3907,KOEK ROAD,Toa Payoh,2105
3908,LAVENDER STREET,Toa Payoh,1600
3909,LORONG 22 GEYLANG,Toa Payoh,2432
3910,LORONG 4 TOA PAYOH,Toa Payoh,1803
3911,LORONG KILAT,Toa Payoh,3088
3912,LORONG LIPUT,Toa Payoh,2927
3913,MACPHERSON ROAD,Toa Payoh,1976
3914,MAJU AVENUE,Toa Payoh,1759
3915,MARINA BOULEVARD,Toa Payoh,2998
3916,MARINA VIEW,Toa Payoh,2607
3917,MARINE PARADE ROAD,Toa Payoh,3479
3918,MARITIME SQUARE,Toa Payoh,2796
3919,MARKET STREET,Toa Payoh,3339
3920,MARNE ROAD,Toa Payoh,2082
3921,MERCHANT ROAD,Toa Payoh,2341
3922,MIDDLE ROAD,Toa Payoh,2651
3923,MOHAMED SULTAN ROAD,Toa Payoh,2868
3924,MOUNTBATTEN ROAD,Toa Payoh,2808
3925,NEW BRIDGE ROAD,Toa Payoh,2229
3926,NEW UPPER CHANGI ROAD,Toa Payoh,3840
3927,NORTH BRIDGE ROAD,Toa Payoh,2088
3928,NORTH BUONA VISTA DRIVE,Toa Payoh,2914
3929,NORTHPOINT DRIVE,Toa Payoh,2904
3930,OCEAN WAY,Toa Payoh,5505
3931,ORCHARD ROAD,Toa Payoh,2291
3932,ORCHARD TURN,Toa Payoh,1936
3933,OUTRAM ROAD,Toa Payoh,2461
3934,PASIR PANJANG ROAD,Toa Payoh,3553
3935,PASIR RIS CENTRAL,Toa Payoh,4213
3936,PASIR RIS CLOSE,Toa Payoh,4359
3937,PAYA LEBAR ROAD,Toa Payoh,2086
3938,PENANG ROAD,Toa Payoh,2084
3939,PETIR ROAD,Toa Payoh,4099
3940,PUNGGOL CENTRAL,Toa Payoh,3223
3941,QUEENSWAY,Toa Payoh,2802
3942,RACE COURSE ROAD,Toa Payoh,3411
3943,RAFFLES AVENUE,Toa Payoh,2785
3944,RAFFLES BOULEVARD,Toa Payoh,2701
3945,RAFFLES LINK,Toa Payoh,2424
3946,RAFFLES PLACE,Toa Payoh,2093
3947,RAFFLES QUAY,Toa Payoh,2413
3948,RANGOON ROAD,Toa Payoh,3581
3949,RIVER VALLEY ROAD,Toa Payoh,2801
3950,RIVERVALE CRESCENT,Toa Payoh,2724
3951,ROBERTSON QUAY,Toa Payoh,3130
3952,ROBINSON ROAD,Toa Payoh,2717
3953,ROCHOR CANAL ROAD,Toa Payoh,2446
3954,ROCHOR ROAD,Toa Payoh,2481
3955,SAM LEONG ROAD,Toa Payoh,2102
3956,SCOTTS ROAD,Toa Payoh,1986
3957,SELEGIE ROAD,Toa Payoh,2606
3958,SEMBAWANG DRIVE,Toa Payoh,3582
3959,SEMBAWANG ROAD,Toa Payoh,3017
3960,SENGKANG SQUARE,Toa Payoh,2399
3961,SENGKANG WEST AVENUE,Toa Payoh,2711
3962,SERANGOON CENTRAL,Toa Payoh,2630
3963,SERANGOON ROAD,Toa Payoh,1700
3964,SHENTON WAY,Toa Payoh,2679
3965,SIMS AVENUE,Toa Payoh,2296
3966,SIMS DRIVE,Toa Payoh,2724
3967,SIN MING ROAD,Toa Payoh,2183
3968,SINARAN DRIVE,Toa Payoh,1661
3969,SOMERSET ROAD,Toa Payoh,1890
3970,SOUTH BRIDGE ROAD,Toa Payoh,2601
3971,SOUTH BUONA VISTA ROAD,Toa Payoh,3978
3972,STADIUM WALK,Toa Payoh,2872
3973,STAMFORD ROAD,Toa Payoh,2345
3974,TAI SENG STREET,Toa Payoh,2026
3975,TAI THONG CRESCENT,Toa Payoh,1673
3976,TAMPINES CENTRAL 1,Toa Payoh,3144
3977,TAMPINES CENTRAL 5,Toa Payoh,3195
3978,TAMPINES STREET 32,Toa Payoh,3504
3979,TAN QUEE LAN STREET,Toa Payoh,2395
3980,TANGLIN ROAD,Toa Payoh,2937
3981,TANJONG KATONG ROAD,Toa Payoh,2787
3982,TELOK AYER STREET,Toa Payoh,2797
3983,TELOK KURAU ROAD,Toa Payoh,3226
3984,TEMASEK BOULEVARD,Toa Payoh,2664
3985,TESSENSOHN ROAD,Toa Payoh,3559
3986,THOMSON ROAD,Toa Payoh,1792
3987,TIONG BAHRU ROAD,Toa Payoh,2580
3988,TRAS STREET,Toa Payoh,2768
3989,UNITY STREET,Toa Payoh,2619
3990,UPPER BUKIT TIMAH ROAD,Toa Payoh,3677
3991,UPPER CIRCULAR ROAD,Toa Payoh,2124
3992,UPPER CROSS STREET,Toa Payoh,2274
3993,UPPER SERANGOON ROAD,Toa Payoh,2263
3994,UPPER THOMSON ROAD,Toa Payoh,2243
3995,VICTORIA STREET,Toa Payoh,2329
3996,WEST COAST DRIVE,Toa Payoh,4194
3997,WEST COAST ROAD,Toa Payoh,4354
3998,WILKIE ROAD,Toa Payoh,3058
3999,WOODLANDS AVENUE 1,Toa Payoh,4003
4000,WOODLANDS ROAD,Toa Payoh,4531
4001,WOODLANDS SQUARE,Toa Payoh,3258
4002,YIO CHU KANG ROAD,Toa Payoh,2226
4003,YISHUN AVENUE 2,Toa Payoh,2431
4004,YISHUN AVENUE 9,Toa Payoh,3062
4005,YISHUN CENTRAL 1,Toa Payoh,2765
4006,YISHUN RING ROAD,Toa Payoh,3213
4007,ALBERT STREET,Singapore River,1246
4008,ALEXANDRA ROAD,Singapore River,1026
4009,ANG MO KIO AVENUE 3,Singapore River,2525
4010,ANSON ROAD,Singapore River,1395
4011,BALESTIER ROAD,Singapore River,1687
4012,BATTERY ROAD,Singapore River,1425
4013,BAYFRONT AVENUE,Singapore River,878
4014,BEACH ROAD,Singapore River,1293
4015,BEDOK NORTH STREET 1,Singapore River,2735
4016,BEDOK ROAD,Singapore River,3260
4017,BENCOOLEN STREET,Singapore River,1673
4018,BIDADARI PARK DRIVE,Singapore River,1599
4019,BRAS BASAH ROAD,Singapore River,739
4020,BROOKE ROAD,Singapore River,2679
4021,BUKIT TIMAH ROAD,Singapore River,4357
4022,CAVAN ROAD,Singapore River,1208
4023,CECIL STREET,Singapore River,1732
4024,CENTRAL BOULEVARD,Singapore River,2463
4025,CHANGI BUSINESS PARK CENTRAL 1,Singapore River,3229
4026,CHANGI ROAD,Singapore River,2272
4027,CHIN SWEE ROAD,Singapore River,490
4028,CHOA CHU KANG AVENUE 4,Singapore River,3652
4029,CHOA CHU KANG NORTH 6,Singapore River,3334
4030,CLAYMORE DRIVE,Singapore River,1453
4031,CLEMENCEAU AVENUE,Singapore River,868
4032,CLEMENTI AVENUE 3,Singapore River,2273
4033,COLEMAN STREET,Singapore River,1267
4034,COLLYER QUAY,Singapore River,1576
4035,COMMONWEALTH AVENUE WEST,Singapore River,2075
4036,COMPASSVALE BOW,Singapore River,2161
4037,CROSS STREET,Singapore River,1460
4038,CUSCADEN ROAD,Singapore River,1298
4039,EAST COAST ROAD,Singapore River,3469
4040,EASTWOOD ROAD,Singapore River,2972
4041,ENG HOON STREET,Singapore River,1223
4042,ENGGOR STREET,Singapore River,1439
4043,EU TONG SEN STREET,Singapore River,981
4044,FOCH ROAD,Singapore River,1329
4045,GEYLANG ROAD,Singapore River,2250
4046,GOLDHILL PLAZA,Singapore River,1500
4047,GOPENG STREET,Singapore River,2055
4048,GUILLEMARD ROAD,Singapore River,2064
4049,HANDY ROAD,Singapore River,1215
4050,HAVELOCK ROAD,Singapore River,1637
4051,HIGH STREET,Singapore River,1009
4052,HOLLAND AVENUE,Singapore River,2143
4053,HOUGANG AVENUE 10,Singapore River,2581
4054,HOUGANG STREET 51,Singapore River,2559
4055,HOUGANG STREET 91,Singapore River,2811
4056,IRRAWADDY ROAD,Singapore River,1413
4057,JALAN ANAK BUKIT,Singapore River,2667
4058,JALAN BESAR,Singapore River,1346
4059,JALAN JURONG KECHIL,Singapore River,2583
4060,JALAN LEGUNDI,Singapore River,3688
4061,JALAN MASJID,Singapore River,2214
4062,JALAN SULTAN,Singapore River,1161
4063,JELEBU ROAD,Singapore River,3267
4064,JOO CHIAT ROAD,Singapore River,2744
4065,JOO KOON CIRCLE,Singapore River,3886
4066,JURONG EAST STREET 21,Singapore River,2786
4067,JURONG GATEWAY ROAD,Singapore River,2506
4068,JURONG WEST CENTRAL 2,Singapore River,2926
4069,JURONG WEST CENTRAL 3,Singapore River,3032
4070,KALLANG AVENUE,Singapore River,1214
4071,KELANTAN LANE,Singapore River,995
4072,KEPPEL ROAD,Singapore River,1367
4073,KITCHENER ROAD,Singapore River,1254
4074,KOEK ROAD,Singapore River,1499
4075,LAVENDER STREET,Singapore River,1166
4076,LORONG 22 GEYLANG,Singapore River,2253
4077,LORONG 4 TOA PAYOH,Singapore River,1914
4078,LORONG KILAT,Singapore River,2673
4079,LORONG LIPUT,Singapore River,2540
4080,MACPHERSON ROAD,Singapore River,2061
4081,MAJU AVENUE,Singapore River,2605
4082,MARINA BOULEVARD,Singapore River,2757
4083,MARINA VIEW,Singapore River,858
4084,MARINE PARADE ROAD,Singapore River,2894
4085,MARITIME SQUARE,Singapore River,1523
4086,MARKET STREET,Singapore River,2758
4087,MARNE ROAD,Singapore River,1379
4088,MERCHANT ROAD,Singapore River,404
4089,MIDDLE ROAD,Singapore River,1118
4090,MOHAMED SULTAN ROAD,Singapore River,449
4091,MOUNTBATTEN ROAD,Singapore River,2198
4092,NEW BRIDGE ROAD,Singapore River,895
4093,NEW UPPER CHANGI ROAD,Singapore River,2804
4094,NORTH BRIDGE ROAD,Singapore River,1178
4095,NORTH BUONA VISTA DRIVE,Singapore River,1976
4096,NORTHPOINT DRIVE,Singapore River,3002
4097,OCEAN WAY,Singapore River,4190
4098,ORCHARD ROAD,Singapore River,1956
4099,ORCHARD TURN,Singapore River,989
4100,OUTRAM ROAD,Singapore River,1352
4101,PASIR PANJANG ROAD,Singapore River,2765
4102,PASIR RIS CENTRAL,Singapore River,3487
4103,PASIR RIS CLOSE,Singapore River,3653
4104,PAYA LEBAR ROAD,Singapore River,1637
4105,PENANG ROAD,Singapore River,1014
